(30107,'N','Irving Park (OHare Branch) (OHare-bound)','Irving Park','Irving Park (Blue Line)',40550,6,False,True,False),
(30239,'N','Addison (OHare-bound)','Addison','Addison (Blue Line)',41240,7,False,True,False),
(30240,'S','Addison (Forest Pk-bound)','Addison','Addison (Blue Line)',41240,7,False,True,False),
(30383,'N','Washington/Wabash (Outer Loop)','Washington/Wabash','Washington/Wabash (Brown, Green, Orange, Purple & Pink Lines)',41700,16,False,False,True),
(30384,'S','Washington/Wabash (Inner Loop)','Washington/Wabash','Washington/Wabash (Brown, Green, Orange, Purple & Pink Lines)',41700,16,False,False,True),
(30132,'S','Adams/Wabash (Inner Loop)','Adams/Wabash','Adams/Wabash (Brown, Green, Orange, Pink & Purple Lines)',40680,17,False,False,True),
(30131,'N','Adams/Wabash (Outer Loop)','Adams/Wabash','Adams/Wabash (Brown, Green, Orange, Pink & Purple Lines)',40680,17,False,False,True),
(30080,'N','Roosevelt (Loop-Harlem-bound)','Roosevelt','Roosevelt (Red, Orange & Green Lines)',41400,18,False,False,True),
(30081,'S','Roosevelt (Midway-63rd-bound)','Roosevelt','Roosevelt (Red, Orange & Green Lines)',41400,18,False,False,True),
(30013,'S','Belmont (OHare Branch) (Forest Pk-bound)','Belmont','Belmont (Blue Line)',40060,8,False,True,False),
(30012,'N','Belmont (OHare Branch) (OHare-bound)','Belmont','Belmont (Blue Line)',40060,8,False,True,False),
(30198,'S','Logan Square (Forest Pk-bound)','Logan Square','Logan Square (Blue Line)',41020,9,False,True,False),
(30197,'N','Logan Square (OHare-bound)','Logan Square','Logan Square (Blue Line)',41020,9,False,True,False),
(30018,'N','Damen (Kimball-bound)','Damen','Damen (Brown Line)',40090,5,False,False,False),
(30019,'S','Damen (Loop-bound)','Damen','Damen (Brown Line)',40090,5,False,False,False),
(30103,'N','Diversey (Kimball-Linden-bound)','Diversey','Diversey (Brown & Purple Lines)',40530,13,False,False,False),
(30104,'S','Diversey (Loop-bound)','Diversey','Diversey (Brown & Purple Lines)',40530,13,False,False,False),
(30111,'N','California (OHare-bound)','California','California (Blue Line)',40570,10,False,True,False),
(30112,'S','California (Forest Pk-bound)','California','California  (Blue Line)',40570,10,False,True,False),
